file_id,source_id,clip_index,sampling_rate,snr_db,rms_db,peak_amplitude,is_clipped
XC362686_17050,362686,17050,44100,6.83,-35.70,0.2156,False
XC362686_1732,362686,1732,44100,3.85,-39.33,0.1148,False
XC362686_22656,362686,22656,44100,5.70,-35.04,0.2237,False
XC362686_26414,362686,26414,44100,4.01,-33.99,0.1849,False
XC362686_32028,362686,32028,44100,7.48,-34.16,0.2734,False
XC362686_37711,362686,37711,44100,10.36,-33.02,0.3976,False
XC365142_114313,365142,114313,44100,21.38,-25.67,0.7282,False
XC365142_121961,365142,121961,44100,18.75,-28.86,0.6750,False
XC365142_12207,365142,12207,44100,18.96,-29.25,0.6780,False
XC365142_129429,365142,129429,44100,22.80,-22.91,0.7545,False
XC365142_149380,365142,149380,44100,22.25,-22.69,0.7150,False
XC365142_2003,365142,2003,44100,23.69,-24.21,0.7280,False
XC365142_9207,365142,9207,44100,22.47,-25.83,0.7330,False
XC38187_1430,38187,1430,44100,9.75,-29.00,0.3709,False
XC395142_12062,395142,12062,44100,11.61,-20.23,0.8979,False
XC395142_15062,395142,15062,44100,11.95,-19.79,0.9333,False
XC395142_18062,395142,18062,44100,12.99,-18.46,0.9537,False
XC395142_21062,395142,21062,44100,9.43,-22.21,0.9218,False
XC395142_77,395142,77,44100,3.22,-28.34,0.2958,False
XC395142_8322,395142,8322,44100,5.07,-26.39,0.3045,False
XC426432_10424,426432,10424,44100,28.85,-30.24,0.4992,False
XC426432_1075,426432,1075,44100,27.28,-28.21,0.6020,False
XC426432_13449,426432,13449,44100,28.80,-29.89,0.5082,False
XC426432_17451,426432,17451,44100,28.66,-29.94,0.5074,False
XC426432_20755,426432,20755,44100,28.29,-30.09,0.4912,False
XC426432_23795,426432,23795,44100,27.53,-30.84,0.4978,False
XC426432_31598,426432,31598,44100,27.07,-29.90,0.4677,False
XC426432_4110,426432,4110,44100,25.25,-32.97,0.4298,False
XC426432_7120,426432,7120,44100,27.62,-30.95,0.4865,False
XC426433_12449,426433,12449,44100,17.43,-31.65,0.4027,False
XC426433_21249,426433,21249,44100,17.15,-31.36,0.4536,False
XC426433_24249,426433,24249,44100,19.09,-29.02,0.4135,False
XC426433_28177,426433,28177,44100,19.64,-28.32,0.4841,False
XC426433_456,426433,456,44100,17.96,-35.01,0.3354,False
XC426433_6310,426433,6310,44100,16.34,-32.37,0.4124,False
XC426433_9310,426433,9310,44100,17.89,-29.48,0.5161,False
XC439118_10249,439118,10249,44100,25.28,-25.58,0.5541,False
XC439118_13249,439118,13249,44100,20.71,-25.76,0.5429,False
XC439118_21716,439118,21716,44100,19.71,-32.33,0.3570,False
XC439118_25509,439118,25509,44100,18.92,-28.91,0.5251,False
XC439118_28509,439118,28509,44100,19.85,-30.09,0.5159,False
XC439118_34639,439118,34639,44100,20.83,-26.52,0.4812,False
XC439118_40984,439118,40984,44100,21.37,-25.35,0.5873,False
XC439118_52094,439118,52094,44100,19.79,-30.50,0.3766,False
XC439605_13058,439605,13058,44100,21.37,-24.55,0.7211,False
XC439605_17453,439605,17453,44100,20.06,-26.14,0.5558,False
XC439605_21456,439605,21456,44100,20.18,-26.15,0.4887,False
XC439605_24549,439605,24549,44100,19.39,-26.21,0.5140,False
XC439605_3781,439605,3781,44100,21.66,-24.30,0.7792,False
XC439605_6781,439605,6781,44100,18.83,-28.75,0.7434,False
XC439605_9781,439605,9781,44100,21.19,-26.35,0.7133,False
XC472611_12294,472611,12294,44100,15.42,-30.05,0.4919,False
XC472611_16,472611,16,44100,19.53,-32.39,0.4166,False
XC472611_17599,472611,17599,44100,17.60,-27.22,0.5821,False
XC472611_25935,472611,25935,44100,17.29,-28.77,0.5738,False
XC472611_28935,472611,28935,44100,18.51,-27.65,0.5800,False
XC472611_32755,472611,32755,44100,17.52,-28.41,0.6032,False
XC472611_6271,472611,6271,44100,12.26,-33.37,0.4488,False
XC491974_11778,491974,11778,44100,3.37,-37.09,0.0999,False
XC491974_15843,491974,15843,44100,3.12,-37.83,0.0805,False
XC491974_21835,491974,21835,44100,3.59,-37.85,0.0732,False
XC491974_27621,491974,27621,44100,3.58,-39.45,0.0673,False
XC491974_35535,491974,35535,44100,3.41,-38.71,0.0665,False
XC491974_41599,491974,41599,44100,3.87,-38.48,0.0724,False
XC491974_835,491974,835,44100,7.49,-32.94,0.1143,False
XC498025_139,498025,139,44100,8.89,-26.67,0.7006,False
XC498025_3349,498025,3349,44100,8.92,-25.95,0.9042,False
XC507731_11467,507731,11467,44100,8.24,-34.56,0.2457,False
XC507731_15277,507731,15277,44100,11.32,-31.33,0.2669,False
XC507731_18785,507731,18785,44100,12.54,-30.68,0.3599,False
XC507731_21954,507731,21954,44100,13.47,-26.81,0.4965,False
XC507731_26085,507731,26085,44100,12.64,-25.13,0.5836,False
XC507731_30347,507731,30347,44100,12.80,-24.75,0.6759,False
XC507731_309,507731,309,44100,10.47,-33.09,0.2418,False
XC507731_34346,507731,34346,44100,12.02,-24.82,0.6544,False
XC507731_4130,507731,4130,44100,10.88,-30.51,0.3598,False
XC507731_7547,507731,7547,44100,11.89,-30.02,0.3336,False
XC507734_14288,507734,14288,44100,25.31,-28.44,0.4344,False
XC507734_29370,507734,29370,44100,25.87,-28.76,0.5492,False
XC507734_40613,507734,40613,44100,26.78,-28.52,0.5390,False
XC507734_56837,507734,56837,44100,26.86,-27.36,0.5845,False
XC507734_5888,507734,5888,44100,28.48,-26.85,0.5570,False
XC588920_17935,588920,17935,44100,7.86,-51.29,0.0425,False
XC588920_22206,588920,22206,44100,9.69,-49.32,0.0465,False
XC588920_30476,588920,30476,44100,9.60,-50.64,0.0286,False
XC588920_34936,588920,34936,44100,9.78,-49.95,0.0410,False
XC588920_42663,588920,42663,44100,5.11,-53.11,0.0220,False
XC588920_51895,588920,51895,44100,7.37,-50.70,0.0357,False
XC588920_58565,588920,58565,44100,6.85,-51.80,0.0345,False
XC588920_74671,588920,74671,44100,9.17,-49.91,0.0514,False
XC588920_78616,588920,78616,44100,8.54,-49.40,0.0415,False
XC588920_83559,588920,83559,44100,9.82,-50.21,0.0370,False
XC597045_1331,597045,1331,44100,2.10,-29.83,0.3643,False
XC597124_0,597124,0,44100,2.26,-29.99,0.1978,False
XC597124_3000,597124,3000,44100,1.62,-29.93,0.1943,False
XC597124_6000,597124,6000,44100,2.08,-29.78,0.1960,False
XC601043_113,601043,113,44100,15.71,-34.21,0.2686,False
XC601043_11736,601043,11736,44100,14.57,-34.82,0.2407,False
XC601043_15381,601043,15381,44100,9.23,-37.00,0.2902,False
XC601043_18951,601043,18951,44100,15.50,-33.58,0.2502,False
XC601043_22349,601043,22349,44100,14.60,-34.71,0.2625,False
XC601043_28351,601043,28351,44100,14.90,-36.11,0.2699,False
XC601043_31454,601043,31454,44100,15.67,-35.83,0.2725,False
XC601043_34575,601043,34575,44100,15.03,-35.82,0.2606,False
XC601043_4347,601043,4347,44100,16.90,-33.80,0.2900,False
XC601043_7672,601043,7672,44100,14.58,-35.83,0.2558,False
XC612271_2159,612271,2159,44100,14.53,-27.03,0.4393,False
XC619291_2921,619291,2921,44100,16.58,-29.68,0.3657,False
XC639792_0,639792,0,44100,12.89,-30.23,0.4119,False
XC639792_13000,639792,13000,44100,13.90,-29.00,0.3614,False
XC639792_16000,639792,16000,44100,14.67,-28.87,0.3943,False
XC639792_19297,639792,19297,44100,12.27,-31.25,0.3888,False
XC639792_25740,639792,25740,44100,15.78,-28.47,0.3895,False
XC639792_3113,639792,3113,44100,14.04,-28.65,0.3123,False
XC639792_6365,639792,6365,44100,12.44,-29.20,0.3312,False
XC639792_9441,639792,9441,44100,16.92,-25.85,0.6318,False
XC685673_10137,685673,10137,44100,13.60,-32.57,0.3015,False
XC685673_1137,685673,1137,44100,12.50,-43.30,0.0811,False
XC685673_13137,685673,13137,44100,15.46,-31.10,0.3691,False
XC685673_16137,685673,16137,44100,12.86,-27.47,0.4767,False
XC685673_19137,685673,19137,44100,14.50,-26.37,0.5645,False
XC685673_22137,685673,22137,44100,14.52,-23.81,0.6121,False
XC685673_4137,685673,4137,44100,12.49,-37.48,0.1494,False
XC685673_7137,685673,7137,44100,13.11,-35.45,0.2089,False
XC697694_11904,697694,11904,44100,26.52,-25.22,0.9296,False
XC697694_14928,697694,14928,44100,25.28,-26.62,0.8905,False
XC697694_17988,697694,17988,44100,25.21,-26.84,0.9378,False
XC697694_25817,697694,25817,44100,27.64,-23.99,0.9996,True
XC697694_33837,697694,33837,44100,27.32,-25.04,0.9562,False
XC697694_353,697694,353,44100,26.26,-26.19,0.7701,False
XC697694_37155,697694,37155,44100,28.25,-24.34,0.9568,False
XC697694_5607,697694,5607,44100,26.36,-26.23,0.8363,False
XC698855_12923,698855,12923,44100,40.27,-20.21,1.0000,True
XC698855_16079,698855,16079,44100,41.59,-18.52,1.0000,True
XC698855_22853,698855,22853,44100,39.58,-20.28,1.0000,True
XC698855_26104,698855,26104,44100,43.55,-18.38,1.0000,True
XC698855_3535,698855,3535,44100,40.62,-20.37,1.0000,True
XC698855_365,698855,365,44100,40.74,-20.41,1.0000,True
XC698855_6705,698855,6705,44100,39.99,-20.18,1.0000,True
XC698855_9821,698855,9821,44100,40.36,-20.14,1.0000,True
XC755258_25434,755258,25434,44100,12.64,-36.78,0.1686,False
XC755258_29397,755258,29397,44100,13.36,-36.76,0.1658,False
XC755258_34203,755258,34203,44100,14.07,-36.46,0.1953,False
XC755258_39455,755258,39455,44100,14.17,-36.47,0.1766,False
XC755258_44195,755258,44195,44100,12.70,-38.00,0.1669,False
XC755258_9149,755258,9149,44100,12.42,-36.39,0.1797,False
XC756625_10556,756625,10556,44100,10.70,-26.75,0.6366,False
XC756625_13810,756625,13810,44100,13.28,-24.34,0.7041,False
XC756625_17396,756625,17396,44100,12.10,-25.40,0.6515,False
XC756625_20563,756625,20563,44100,11.56,-24.99,0.6852,False
XC756625_27308,756625,27308,44100,12.27,-24.30,0.6513,False
XC756625_28,756625,28,44100,9.85,-25.02,0.5821,False
XC756625_31258,756625,31258,44100,13.22,-23.52,0.6347,False
XC756625_39527,756625,39527,44100,12.16,-24.29,0.6768,False
XC756625_42857,756625,42857,44100,10.69,-26.52,0.6319,False
XC756625_7359,756625,7359,44100,12.96,-23.64,0.6176,False
XC761749_13469,761749,13469,44100,16.36,-34.78,0.2318,False
XC761749_1588,761749,1588,44100,14.58,-35.38,0.2023,False
XC761749_16507,761749,16507,44100,15.44,-37.87,0.2131,False
XC761749_22677,761749,22677,44100,16.07,-35.60,0.1992,False
XC761749_32019,761749,32019,44100,16.49,-31.89,0.3034,False
XC761749_40583,761749,40583,44100,16.51,-32.16,0.3121,False
XC761749_4591,761749,4591,44100,15.76,-34.87,0.2046,False
XC761749_47985,761749,47985,44100,15.19,-33.43,0.2568,False
XC761749_8091,761749,8091,44100,16.59,-35.14,0.2332,False
XC778393_10602,778393,10602,44100,4.90,-32.61,0.2846,False
XC778393_1153,778393,1153,44100,5.60,-31.87,0.2836,False
XC778393_14348,778393,14348,44100,4.90,-32.25,0.2774,False
XC778393_18380,778393,18380,44100,6.61,-30.79,0.2893,False
XC778393_22912,778393,22912,44100,5.00,-31.12,0.3288,False
XC778393_28405,778393,28405,44100,5.67,-29.57,0.4190,False
XC778393_33644,778393,33644,44100,5.84,-29.76,0.4515,False
XC778393_37449,778393,37449,44100,4.81,-30.38,0.4488,False
XC778393_43046,778393,43046,44100,6.81,-28.88,0.4509,False
XC778393_5684,778393,5684,44100,5.18,-31.55,0.2829,False
XC783852_0,783852,0,44100,7.31,-37.09,0.1349,False
XC797696_12893,797696,12893,44100,6.78,-48.03,0.0342,False
XC797696_15893,797696,15893,44100,7.71,-46.76,0.0368,False
XC797696_18893,797696,18893,44100,7.34,-47.76,0.0351,False
XC797696_2156,797696,2156,44100,6.60,-48.48,0.0370,False
XC797696_21893,797696,21893,44100,8.48,-46.38,0.0393,False
XC797696_27893,797696,27893,44100,6.79,-47.90,0.0339,False
XC797696_30893,797696,30893,44100,6.33,-48.47,0.0303,False
XC797696_36222,797696,36222,44100,5.55,-49.41,0.0272,False
XC797696_9893,797696,9893,44100,7.51,-47.43,0.0324,False
XC798675_1161,798675,1161,44100,9.85,-47.47,0.0571,False
XC798675_12986,798675,12986,44100,10.06,-47.84,0.0589,False
XC798675_16947,798675,16947,44100,12.27,-44.52,0.0698,False
XC798675_22869,798675,22869,44100,12.30,-44.42,0.0682,False
XC798675_28049,798675,28049,44100,11.49,-44.74,0.0684,False
XC798675_38837,798675,38837,44100,13.87,-42.51,0.0812,False
XC798675_5389,798675,5389,44100,10.35,-46.88,0.0691,False
XC798675_9320,798675,9320,44100,11.08,-46.16,0.0603,False
XC809146_11274,809146,11274,44100,9.09,-30.87,0.1331,False
XC809146_22130,809146,22130,44100,8.83,-30.48,0.1574,False
XC809146_32016,809146,32016,44100,9.89,-30.52,0.1444,False
XC809146_48606,809146,48606,44100,9.67,-29.68,0.1416,False
XC809146_70090,809146,70090,44100,8.93,-31.04,0.1469,False
XC809179_10520,809179,10520,44100,26.23,-29.00,0.4968,False
XC809179_15430,809179,15430,44100,29.13,-28.48,0.4928,False
XC809179_18947,809179,18947,44100,29.54,-27.29,0.5000,False
XC809179_27045,809179,27045,44100,29.17,-27.00,0.5153,False
XC809179_33342,809179,33342,44100,31.73,-29.29,0.5069,False
XC809179_36390,809179,36390,44100,31.26,-28.06,0.4846,False
XC809179_4050,809179,4050,44100,11.12,-49.83,0.0359,False
XC809179_643,809179,643,44100,10.58,-49.31,0.0350,False
XC809179_7277,809179,7277,44100,26.24,-30.02,0.4890,False
XC809180_17648,809180,17648,44100,21.12,-29.58,0.2315,False
XC809180_23475,809180,23475,44100,21.32,-29.72,0.2112,False
XC809180_29475,809180,29475,44100,18.95,-29.60,0.2198,False
XC809180_3418,809180,3418,44100,22.44,-30.28,0.1974,False
XC809180_9006,809180,9006,44100,22.26,-30.12,0.2129,False
XC809701_13532,809701,13532,44100,10.56,-29.07,0.3440,False
XC809701_19532,809701,19532,44100,11.67,-30.64,0.3892,False
XC809701_22532,809701,22532,44100,12.94,-29.59,0.3597,False
XC809701_28672,809701,28672,44100,13.76,-29.30,0.3872,False
XC809701_36894,809701,36894,44100,11.26,-28.24,0.3935,False
XC809701_3820,809701,3820,44100,10.86,-31.27,0.3213,False
XC809701_54561,809701,54561,44100,12.38,-30.44,0.3961,False
XC809701_6820,809701,6820,44100,11.06,-32.39,0.3684,False
XC809701_820,809701,820,44100,10.30,-33.24,0.3291,False
XC809896_119861,809896,119861,44100,17.69,-32.63,0.3932,False
XC809896_128289,809896,128289,44100,17.22,-33.36,0.4263,False
XC809896_1576,809896,1576,44100,16.83,-33.69,0.2507,False
XC809896_23671,809896,23671,44100,17.97,-31.31,0.2906,False
XC809896_4820,809896,4820,44100,17.19,-32.00,0.2912,False
XC809896_85961,809896,85961,44100,17.49,-31.95,0.3049,False
XC810642_2050,810642,2050,44100,11.73,-41.66,0.0670,False
XC810642_5144,810642,5144,44100,19.53,-31.01,0.4961,False
XC810642_8183,810642,8183,44100,24.00,-28.72,0.4895,False
XC810643_2054,810643,2054,44100,12.79,-44.29,0.0495,False
XC810643_5099,810643,5099,44100,24.15,-28.56,0.4695,False
XC810643_8280,810643,8280,44100,24.43,-31.77,0.4684,False
XC810644_11958,810644,11958,44100,22.68,-27.80,0.5492,False
XC810644_2510,810644,2510,44100,8.95,-41.72,0.0847,False
XC810644_5758,810644,5758,44100,11.68,-39.11,0.0938,False
XC810644_8834,810644,8834,44100,20.56,-28.31,0.5268,False
XC810645_12526,810645,12526,44100,9.41,-35.78,0.0973,False
XC810645_1546,810645,1546,44100,6.21,-45.17,0.0557,False
XC810645_15526,810645,15526,44100,10.19,-35.55,0.0957,False
XC810645_18526,810645,18526,44100,11.57,-34.79,0.0974,False
XC810645_21526,810645,21526,44100,11.11,-35.00,0.1046,False
XC810645_24526,810645,24526,44100,11.01,-35.22,0.0934,False
XC810645_27526,810645,27526,44100,12.00,-35.92,0.1266,False
XC810645_30526,810645,30526,44100,10.47,-35.80,0.0959,False
XC810645_6352,810645,6352,44100,7.79,-39.93,0.0594,False
XC810646_15020,810646,15020,44100,27.17,-28.65,0.3687,False
XC810646_2111,810646,2111,44100,25.49,-33.29,0.2587,False
XC810646_22080,810646,22080,44100,27.33,-29.80,0.3601,False
XC810646_26470,810646,26470,44100,26.80,-30.51,0.3440,False
XC810646_31012,810646,31012,44100,24.77,-28.73,0.3581,False
XC810646_83827,810646,83827,44100,16.62,-27.75,0.2560,False
XC810646_96571,810646,96571,44100,13.85,-40.97,0.0556,False
XC810646_99576,810646,99576,44100,17.57,-38.59,0.0652,False
XC810648_2622,810648,2622,44100,14.29,-46.97,0.0417,False
XC810648_5915,810648,5915,44100,25.85,-29.76,0.4722,False
XC810648_9134,810648,9134,44100,27.48,-31.44,0.4471,False
XC820684_13006,820684,13006,44100,8.07,-40.04,0.1119,False
XC820684_3613,820684,3613,44100,6.88,-41.46,0.1093,False
XC820684_570,820684,570,44100,8.51,-38.99,0.1362,False
XC820684_6616,820684,6616,44100,7.24,-39.92,0.1207,False
XC820684_9870,820684,9870,44100,8.56,-40.20,0.1031,False
XC823636_0,823636,0,44100,8.72,-40.00,0.5835,False
XC823636_15000,823636,15000,44100,5.70,-43.49,0.0560,False
XC823636_18000,823636,18000,44100,7.86,-37.54,0.1553,False
XC823636_21000,823636,21000,44100,4.80,-43.10,0.0609,False
XC823636_24000,823636,24000,44100,7.38,-42.65,0.0587,False
XC823636_3000,823636,3000,44100,9.86,-40.42,0.1297,False
XC823636_6000,823636,6000,44100,9.32,-40.68,0.0740,False
XC823636_9000,823636,9000,44100,5.88,-44.45,0.0541,False
XC829396_23477,829396,23477,44100,33.10,-25.21,0.7881,False
XC829396_30280,829396,30280,44100,27.81,-30.80,0.6501,False
XC829396_35151,829396,35151,44100,35.16,-23.10,0.8656,False
XC829396_43636,829396,43636,44100,32.96,-24.67,0.8406,False
XC829396_50355,829396,50355,44100,32.39,-24.67,0.8665,False
XC829396_60642,829396,60642,44100,29.17,-27.65,0.8539,False
XC840689_12863,840689,12863,44100,11.90,-37.48,0.0820,False
XC840689_3824,840689,3824,44100,10.14,-39.31,0.0595,False
XC864330_184,864330,184,44100,19.73,-25.44,0.8958,False
XC864330_3568,864330,3568,44100,15.34,-25.35,0.9269,False
XC864330_6685,864330,6685,44100,16.86,-24.02,0.9446,False
XC872918_11908,872918,11908,44100,16.07,-36.83,0.2520,False
XC872918_3863,872918,3863,44100,15.35,-36.81,0.2516,False
XC872918_710,872918,710,44100,15.73,-37.43,0.2423,False
XC872918_7615,872918,7615,44100,15.81,-37.41,0.2424,False
XC883647_12687,883647,12687,44100,21.03,-24.77,0.5789,False
XC883647_16584,883647,16584,44100,20.98,-27.15,0.5220,False
XC883647_20205,883647,20205,44100,20.26,-27.80,0.5464,False
XC883647_30858,883647,30858,44100,21.52,-26.76,0.6247,False
XC883647_34966,883647,34966,44100,21.38,-26.70,0.6225,False
XC883647_3874,883647,3874,44100,19.34,-28.26,0.5378,False
XC883647_41661,883647,41661,44100,19.34,-27.94,0.6843,False
XC883647_8664,883647,8664,44100,20.48,-27.29,0.5908,False
XC88421_1546,88421,1546,44100,3.06,-28.84,0.2905,False
XC88421_16192,88421,16192,44100,4.41,-27.88,0.2485,False
XC88421_21048,88421,21048,44100,4.55,-27.12,0.2605,False
XC88421_26058,88421,26058,44100,4.14,-27.30,0.2726,False
XC88421_32987,88421,32987,44100,4.74,-26.71,0.2659,False
XC88421_38987,88421,38987,44100,4.60,-26.40,0.2865,False
XC88421_50091,88421,50091,44100,3.98,-26.61,0.2554,False
XC892778_11622,892778,11622,44100,17.46,-22.60,0.8696,False
XC892778_15146,892778,15146,44100,17.39,-22.75,0.8736,False
XC892778_18560,892778,18560,44100,16.68,-21.69,0.9134,False
XC892778_2116,892778,2116,44100,16.28,-23.22,0.8572,False
XC892778_24603,892778,24603,44100,19.31,-21.30,0.9231,False
XC892778_27963,892778,27963,44100,18.48,-22.82,0.9216,False
XC892778_8407,892778,8407,44100,16.37,-23.13,0.8442,False
XC892779_12062,892779,12062,44100,23.39,-21.90,0.9290,False
XC892779_241,892779,241,44100,28.07,-22.34,0.8740,False
XC892779_4936,892779,4936,44100,25.70,-21.06,0.9454,False
XC892779_8458,892779,8458,44100,23.87,-21.80,0.9107,False
XC892780_1070,892780,1070,44100,18.00,-21.72,0.8571,False
XC892780_11098,892780,11098,44100,17.94,-21.64,0.8315,False
XC892780_14340,892780,14340,44100,17.35,-21.55,0.7926,False
XC892780_4343,892780,4343,44100,17.04,-21.54,0.8527,False
XC892780_7695,892780,7695,44100,17.83,-21.48,0.8300,False
XC892781_15741,892781,15741,44100,20.50,-22.45,0.6979,False
XC892781_20683,892781,20683,44100,19.50,-22.27,0.7935,False
XC892781_24399,892781,24399,44100,19.12,-23.44,0.7791,False
XC892781_28719,892781,28719,44100,18.56,-23.32,0.7838,False
XC892781_4879,892781,4879,44100,22.12,-23.16,0.7408,False
XC892781_696,892781,696,44100,20.63,-21.58,0.8380,False
XC892781_8873,892781,8873,44100,20.92,-22.75,0.7277,False
XC895676_23510,895676,23510,44100,15.84,-20.55,0.9210,False
XC895676_28600,895676,28600,44100,14.69,-21.65,0.8820,False
XC895676_33671,895676,33671,44100,13.86,-21.72,0.8655,False
XC895676_37586,895676,37586,44100,14.88,-20.86,0.8638,False
XC895676_5562,895676,5562,44100,14.72,-21.73,0.9016,False
XC895676_8999,895676,8999,44100,14.26,-22.24,0.9062,False
XC895678_22076,895678,22076,44100,15.13,-24.61,0.7551,False
XC895678_26299,895678,26299,44100,15.59,-24.62,0.7400,False
XC895678_30059,895678,30059,44100,15.80,-22.53,0.8096,False
XC895678_33929,895678,33929,44100,15.65,-22.41,0.7888,False
XC895678_3855,895678,3855,44100,13.97,-25.78,0.6010,False
XC895678_39106,895678,39106,44100,17.13,-22.33,0.7948,False
XC895678_56075,895678,56075,44100,13.84,-25.63,0.7887,False
XC895678_68445,895678,68445,44100,14.98,-24.01,0.7554,False
XC895678_79921,895678,79921,44100,16.68,-21.68,0.8590,False
XC895678_9376,895678,9376,44100,14.43,-24.11,0.7111,False
XC936180_1179,936180,1179,44100,7.31,-25.06,0.5221,False
XC936180_12077,936180,12077,44100,6.86,-24.66,0.6485,False
XC936180_15231,936180,15231,44100,4.96,-26.37,0.6194,False
XC936180_25847,936180,25847,44100,7.40,-24.03,0.6738,False
XC936180_31614,936180,31614,44100,7.06,-25.29,0.6776,False
XC936180_34682,936180,34682,44100,7.80,-24.57,0.7077,False
XC936180_40453,936180,40453,44100,7.48,-24.36,0.6348,False
XC936180_45546,936180,45546,44100,7.84,-23.87,0.6312,False
XC936180_5171,936180,5171,44100,7.94,-24.18,0.5771,False
XC936180_8967,936180,8967,44100,6.05,-26.48,0.4983,False
XC940387_21673,940387,21673,44100,5.80,-43.42,0.0637,False
XC940387_24995,940387,24995,44100,6.89,-42.06,0.0742,False
XC940387_33258,940387,33258,44100,5.46,-43.33,0.0639,False
XC940387_36380,940387,36380,44100,6.04,-42.81,0.0664,False
XC940387_39476,940387,39476,44100,5.28,-44.19,0.0662,False
XC940387_46604,940387,46604,44100,5.17,-44.11,0.0637,False
XC940387_64052,940387,64052,44100,6.20,-43.43,0.0626,False
XC940387_6442,940387,6442,44100,4.93,-44.25,0.0563,False
XC940387_71954,940387,71954,44100,6.64,-42.72,0.0691,False
XC940387_9457,940387,9457,44100,6.40,-42.28,0.0599,False
XC941512_10992,941512,10992,44100,11.53,-22.69,0.9441,False
XC941512_14380,941512,14380,44100,13.17,-21.93,0.8930,False
XC941512_17486,941512,17486,44100,11.96,-24.91,0.8682,False
XC941512_22154,941512,22154,44100,12.36,-23.70,0.8436,False
XC941512_2239,941512,2239,44100,11.67,-22.98,0.9116,False
XC941512_25148,941512,25148,44100,11.10,-25.33,0.8387,False
XC941512_29112,941512,29112,44100,10.38,-26.81,0.6400,False
XC941512_34014,941512,34014,44100,10.63,-24.02,0.9323,False
XC941512_39385,941512,39385,44100,12.15,-25.86,0.7936,False
XC941512_7962,941512,7962,44100,11.41,-24.26,0.9107,False
XC94171_0,94171,0,44100,9.07,-28.75,0.5284,False
XC94171_16486,94171,16486,44100,14.19,-27.70,0.5183,False
XC94171_19795,94171,19795,44100,11.83,-28.92,0.5363,False
XC94171_28115,94171,28115,44100,13.85,-26.30,0.7191,False
XC94171_36706,94171,36706,44100,10.85,-29.72,0.6344,False
XC94171_9155,94171,9155,44100,11.72,-27.57,0.5396,False
XC956691_11266,956691,11266,44100,10.82,-33.95,0.2459,False
XC956691_14747,956691,14747,44100,10.41,-33.97,0.2275,False
XC956691_17803,956691,17803,44100,11.53,-32.30,0.2386,False
XC956691_21243,956691,21243,44100,10.16,-34.06,0.2470,False
XC956691_24526,956691,24526,44100,10.82,-32.36,0.2256,False
XC956691_27905,956691,27905,44100,10.78,-34.26,0.2400,False
XC956691_3526,956691,3526,44100,10.79,-33.31,0.2455,False
XC956691_526,956691,526,44100,12.05,-36.17,0.2327,False
XC956691_6526,956691,6526,44100,11.46,-33.47,0.2344,False
XC957165_12621,957165,12621,44100,16.08,-27.72,0.5831,False
XC957165_15642,957165,15642,44100,16.76,-27.30,0.6624,False
XC957165_21566,957165,21566,44100,16.28,-27.51,0.5852,False
XC957165_27096,957165,27096,44100,14.44,-29.47,0.6481,False
XC957165_28,957165,28,44100,16.49,-27.77,0.5779,False
XC957165_3028,957165,3028,44100,14.59,-29.48,0.5716,False
XC957165_31198,957165,31198,44100,15.45,-27.85,0.6066,False
XC957165_6381,957165,6381,44100,16.11,-27.69,0.5710,False
XC957165_9424,957165,9424,44100,14.54,-29.06,0.6112,False
XC957189_11968,957189,11968,44100,9.53,-30.52,0.3622,False
XC957189_14984,957189,14984,44100,10.37,-30.16,0.4677,False
XC957189_18029,957189,18029,44100,9.72,-29.88,0.4543,False
XC957189_25798,957189,25798,44100,11.96,-28.30,0.4426,False
XC957189_29305,957189,29305,44100,15.30,-27.34,0.5240,False
XC957189_5139,957189,5139,44100,9.00,-31.13,0.3088,False
XC957189_8211,957189,8211,44100,9.37,-30.58,0.2874,False
XC957189_837,957189,837,44100,11.78,-28.93,0.4144,False
XC963967_11291,963967,11291,44100,17.66,-28.79,0.2784,False
XC963967_14808,963967,14808,44100,17.73,-28.88,0.2895,False
XC963967_18414,963967,18414,44100,17.25,-28.85,0.2995,False
XC963967_21966,963967,21966,44100,15.74,-29.15,0.3292,False
XC963967_25536,963967,25536,44100,17.29,-28.14,0.3677,False
XC963967_30004,963967,30004,44100,18.09,-28.02,0.3622,False
XC963967_3464,963967,3464,44100,18.66,-28.32,0.2752,False
XC963967_34717,963967,34717,44100,14.54,-30.98,0.3610,False
XC963967_404,963967,404,44100,16.95,-31.42,0.2503,False
XC963967_7527,963967,7527,44100,19.01,-27.89,0.2745,False
XC973481_26487,973481,26487,44100,31.19,-20.51,0.9038,False
XC973481_58704,973481,58704,44100,29.51,-22.02,0.8621,False
XC973481_73036,973481,73036,44100,25.07,-27.50,0.7327,False
XC973481_81576,973481,81576,44100,27.98,-24.54,0.7403,False
XC973481_92864,973481,92864,44100,28.18,-24.27,0.7711,False
XC973481_99993,973481,99993,44100,28.67,-22.32,0.7715,False
XC976113_12632,976113,12632,44100,10.98,-25.03,0.7209,False
XC976113_15805,976113,15805,44100,13.27,-22.02,0.7796,False
XC976113_19827,976113,19827,44100,15.28,-20.06,0.9415,False
XC976113_23060,976113,23060,44100,9.48,-26.39,0.9120,False
XC976113_31015,976113,31015,44100,12.88,-23.03,0.7762,False
XC976113_4096,976113,4096,44100,7.72,-28.70,0.6435,False
XC976113_539,976113,539,44100,9.38,-26.12,0.8469,False
